ZIP,Population_gt18_c,Laborer_c,Unemployment_c,Median_male_income,Median_female_income,Civilian_pop,Uninsured_c,Females_c,Commuters_c,Drive_alone_c,Carpooled_c,Pub_trans_c,Walked_c,Home_c,Travel_time,Median_income,Laborer_p,Unemployment_p,Uninsured_p,Females_p,Drive_alone_p,Carpooled_p,Pub_trans_p,Walked_p,Home_p,mpg_min,mpg_mean,mpg_max,mpg_std,curbwt_mean,mcycle_frac,hybrid_frac,mpd_std,mpd_max,mpd_min,mpd_mean,car_frac,truck_frac,suv_frac,msrp_std,msrp_max,msrp_mean,vehicles,msrp_min,gender_income_inequality
2067,13083.0,9358.0,547.0,105270.0,69063.0,17340.0,301.0,6959.0,8735.0,6220.0,507.0,1328.0,67.0,571.0,36.7,128250.0,71.5,4.2,1.7,6959.0,71.2,5.8,15.2,0.8,6.5,0.0,20.6824734069,58.0,6.4301608507,3539.70076548,0.144149517845,2.65185406104,62.9217633305,6447.71,0.0,26.716174073,60.0680982205,4.81409682871,22.4251913709,10384.2457014,282000.0,26236.5791828,40236.0,0.0,36207.0
2071,1706.0,622.0,42.0,72833.0,53438.0,1142.0,0.0,344.0,536.0,426.0,61.0,25.0,11.0,13.0,28.7,97981.0,36.5,2.5,0.0,344.0,79.5,11.4,4.7,2.1,2.4,0.0,16.5498220641,31.0,6.27553844364,3993.06049822,0.0,0.0593119810202,259.887036034,10078.5,0.0,49.0351601423,26.6310794781,8.65954922894,14.0569395018,9058.75415962,73000.0,24122.1826809,1686.0,0.0,19395.0
2072,22633.0,15948.0,1355.0,58714.0,49654.0,26960.0,914.0,12088.0,14276.0,11693.0,1004.0,835.0,168.0,439.0,31.1,75361.0,70.5,6.0,3.4,12088.0,81.9,7.0,5.8,1.2,3.1,0.0,19.3780963085,51.0,6.86197655926,3475.13903283,0.150345210118,0.699178210162,160.5839862,29869.12,0.0,27.268310441,55.286166781,11.6481046286,20.8089448102,9624.48274927,121000.0,23643.1271804,68509.0,0.0,9060.0
2081,14589.0,10001.0,661.0,85718.0,54627.0,18628.0,471.0,8049.0,9081.0,7368.0,395.0,747.0,61.0,443.0,31.4,91394.0,68.6,4.5,2.5,8049.0,81.1,4.3,8.2,0.7,4.9,0.0,18.394341218,51.0,7.30873729859,3490.08269576,0.142294446392,0.853766678353,134.475995992,22681.12,0.0,27.1954981337,49.3452393228,11.2577591718,24.0621971087,11327.2571892,173000.0,24704.110041,48491.0,0.0,31091.0
2090,10746.0,7122.0,387.0,105401.0,76134.0,14584.0,125.0,5740.0,6693.0,4999.0,441.0,543.0,136.0,541.0,31.1,130824.0,66.3,3.6,0.9,5740.0,74.7,6.6,8.1,2.0,8.1,0.0,19.2316293472,51.0,6.3658724799,3633.22056252,0.0258034920726,1.3503827518,89.5816912741,10016.78,0.0,25.0685862553,54.1701310244,6.4222024714,26.179076235,12620.4517527,233000.0,27909.2003785,34879.0,0.0,29267.0
2093,8540.0,6315.0,493.0,77951.0,59276.0,10787.0,263.0,4346.0,5694.0,4949.0,240.0,146.0,50.0,263.0,30.3,101330.0,73.9,5.8,2.4,4346.0,86.9,4.2,2.6,0.9,4.6,0.0,18.3620716942,51.0,7.18357531319,3593.4952916,0.205745034423,0.902112843238,82.2095274451,7593.17,0.0,28.5284671995,46.5814671204,15.7236685922,23.9851230514,10411.6353116,126000.0,24840.1915011,25274.0,0.0,18675.0
2108,3639.0,2644.0,165.0,85000.0,56944.0,4155.0,141.0,1774.0,2429.0,397.0,0.0,377.0,1437.0,166.0,22.4,95753.0,72.7,4.5,3.4,1774.0,16.3,0.0,15.5,59.2,6.8,0.0,19.2021416084,51.0,6.0008745995,3710.57692308,0.0655594405594,2.7534965035,59.1702167391,2148.45,0.0,23.3516302448,62.347027972,2.49125874126,28.5183566434,15956.0729832,169000.0,31677.4475524,4576.0,0.0,28056.0
2109,3877.0,2948.0,90.0,108409.0,72974.0,4094.0,75.0,2049.0,2815.0,739.0,40.0,408.0,1219.0,336.0,22.3,128022.0,76.0,2.3,1.8,2049.0,26.3,1.4,14.5,43.3,11.9,0.0,17.4549234136,51.0,8.17783859225,3483.26039387,0.0,1.64113785558,87.4196666379,2765.38,0.0,28.0237789934,53.4354485777,5.09846827133,26.1487964989,20648.633868,351000.0,30250.7658643,4570.0,0.0,35435.0
2110,1473.0,940.0,19.0,151750.0,134896.0,1486.0,41.0,657.0,907.0,206.0,0.0,32.0,536.0,84.0,15.9,123795.0,63.8,1.3,2.8,657.0,22.7,0.0,3.5,59.1,9.3,0.0,17.9266750948,51.0,7.05439123484,3767.17235567,0.0,2.19131900548,45.1406906097,885.0,0.0,23.9854867257,54.2772861357,9.01812052255,25.1158870628,21113.7658249,206000.0,34160.9776654,2373.0,0.0,16854.0
2111,7037.0,4204.0,436.0,95250.0,57442.0,7607.0,349.0,3279.0,3757.0,586.0,130.0,838.0,1927.0,137.0,20.0,44758.0,59.7,6.2,4.6,3279.0,15.6,3.5,22.3,51.3,3.6,0.0,19.020125514,51.0,7.53386479077,3616.16533218,0.0,2.29387578446,46.949839161,1339.98,0.0,21.8203981822,51.9368102142,4.93399697035,23.8260116858,16733.8688012,190000.0,29052.369617,4621.0,0.0,37808.0
2113,7044.0,5835.0,148.0,68835.0,51667.0,7276.0,151.0,3660.0,5524.0,848.0,103.0,1269.0,2965.0,201.0,20.0,64413.0,82.8,2.1,2.1,3660.0,15.4,1.9,23.0,53.7,3.6,0.0,21.5122671094,51.0,5.69019410037,3333.3702269,0.0737871241468,0.885445489762,87.7999316359,4983.57,0.0,23.003919941,70.7249584947,1.58642316916,23.611879727,9708.37269699,114000.0,24950.1936912,5421.0,0.0,17168.0
2114,11084.0,8377.0,445.0,86944.0,61522.0,11257.0,134.0,5770.0,7753.0,1351.0,129.0,1666.0,3932.0,300.0,21.0,79734.0,75.6,4.0,1.2,5770.0,17.4,1.7,21.5,50.7,3.9,0.0,19.6964034182,51.0,7.35658952845,3364.16564936,0.375622124143,1.95323504554,1174.48758694,103792.0,0.0,36.9310883651,60.2497887126,3.32425579867,25.8991454597,12211.7320358,264000.0,26037.6561179,10649.0,0.0,25422.0
2115,28149.0,14595.0,1710.0,63563.0,52527.0,29119.0,911.0,14212.0,12633.0,2001.0,527.0,3932.0,5022.0,828.0,22.2,23677.0,51.8,6.1,3.1,14212.0,15.8,4.2,31.1,39.8,6.6,0.0,21.1906188412,51.0,6.16952180814,3350.57942452,0.00788332676389,1.57666535278,40.4397199826,1663.69,0.0,19.963599527,66.7402443831,2.05754828538,21.8604651163,10422.1155153,171000.0,24871.7382736,12685.0,0.0,11036.0
2116,19600.0,13776.0,684.0,104096.0,71260.0,21264.0,296.0,10311.0,12758.0,3266.0,539.0,3097.0,4541.0,853.0,22.9,87630.0,70.3,3.5,1.4,10311.0,25.6,4.2,24.3,35.6,6.7,0.0,19.5521626696,51.0,6.9111715511,3496.00410925,0.0247971943746,2.32739381487,74.9561228877,7926.75,0.0,24.8136430621,62.7829537001,1.43823727373,24.9955719296,16686.5831354,216000.0,29284.6717914,28229.0,0.0,32836.0
2118,23348.0,15246.0,1555.0,76006.0,58214.0,25174.0,889.0,10316.0,13450.0,3645.0,392.0,4529.0,3996.0,539.0,24.1,50000.0,65.3,6.7,3.5,10316.0,27.1,2.9,33.7,29.7,4.0,0.0,18.747835008,51.0,8.34515976634,3077.26079479,0.00603482091669,2.21176186597,53.4670026324,3866.85,0.0,22.0582749464,58.5287106605,1.93717751426,21.9637307263,12734.8429123,159000.0,23136.9904348,33141.0,0.0,17792.0
2119,18732.0,11539.0,1728.0,40860.0,37380.0,24070.0,1155.0,10361.0,9604.0,3863.0,745.0,3512.0,753.0,359.0,27.5,27051.0,61.6,9.2,4.8,10361.0,40.2,7.8,36.6,7.8,3.7,0.0,20.2092450766,51.0,5.68815614765,3473.63238512,0.027352297593,0.515134938001,366.965369817,49047.0,0.0,25.4588977024,58.3470094821,4.38548504741,24.261487965,9335.95064736,94000.0,24146.8362509,21936.0,0.0,3480.0
2120,11428.0,7201.0,800.0,42885.0,36528.0,13041.0,707.0,5881.0,6218.0,1158.0,212.0,2661.0,1639.0,82.0,25.4,32367.0,63.0,7.0,5.4,5881.0,18.6,3.4,42.8,26.4,1.3,0.0,21.8003222971,47.0,5.24367177358,3284.222092,0.0439496044536,0.644594198652,53.4272897576,2141.81,0.0,20.094890126,67.5651919133,1.8605332552,20.4219162028,7722.88975716,73000.0,22511.1338998,6826.0,0.0,6357.0
2121,20297.0,13324.0,3099.0,35683.0,37659.0,26748.0,1869.0,11744.0,9840.0,3855.0,1090.0,4262.0,313.0,196.0,33.7,30419.0,65.6,15.3,7.0,11744.0,39.2,11.1,43.3,3.2,2.0,0.0,20.1949679128,51.0,5.06073570072,3498.24284405,0.0152796169909,0.178262198228,121.200790469,8080.33,0.0,23.4461856983,60.0590811857,3.56015075889,25.1757155954,9437.34270453,131000.0,24650.0458389,19634.0,0.0,-1976.0
2122,20126.0,13831.0,2200.0,48968.0,40280.0,25006.0,2222.0,10513.0,11214.0,5627.0,1208.0,3547.0,623.0,100.0,30.7,51798.0,68.7,10.9,8.9,10513.0,50.2,10.8,31.6,5.6,0.9,0.0,19.8260822744,51.0,6.11764493229,3560.23045445,0.0825615622083,0.595879101156,72.5320951035,4458.84,0.0,23.2702175318,53.39579295,7.17926627899,24.2192547922,8860.02985721,103000.0,24045.9832005,27858.0,0.0,8688.0
2124,38352.0,27401.0,4305.0,43461.0,41013.0,49753.0,3224.0,21237.0,22532.0,10474.0,2177.0,8278.0,890.0,457.0,34.3,48329.0,71.4,11.2,6.5,21237.0,46.5,9.7,36.7,3.9,2.0,0.0,20.3538516405,51.0,5.27322993099,3526.77425107,0.0570613409415,0.481455064194,204.924886707,31958.5,0.0,23.7502054208,59.8377318117,4.96255349501,24.4418687589,9402.11613071,115000.0,24838.3559201,56080.0,0.0,2448.0
2125,25428.0,17033.0,2266.0,45688.0,41517.0,31905.0,1959.0,13011.0,14454.0,6038.0,1481.0,5477.0,728.0,417.0,29.2,42298.0,67.0,8.9,6.1,13011.0,41.8,10.2,37.9,5.0,2.9,0.0,20.389952289,58.0,6.47994431851,3346.35919573,0.0113597637169,0.576508008633,80.4798422301,4821.92,0.0,23.1081432466,58.6050210156,5.36748835624,23.2079972737,9373.42319871,114000.0,23012.0697489,35212.0,0.0,4171.0
2126,21905.0,15170.0,2751.0,40352.0,40310.0,27112.0,2120.0,12524.0,11960.0,5620.0,1528.0,4166.0,281.0,190.0,36.7,43532.0,69.3,12.6,7.8,12524.0,47.0,12.8,34.8,2.3,1.6,0.0,20.3448338216,47.0,4.95669860931,3510.05750244,0.00361650573216,0.18444179234,288.832125579,38817.0,0.0,24.808172218,61.1768109652,3.77924849011,25.1636468844,9541.73949639,115000.0,25026.5451521,27651.0,0.0,42.0
2127,28499.0,21299.0,1508.0,61189.0,53526.0,32213.0,1099.0,15962.0,19517.0,8507.0,1438.0,7016.0,1671.0,575.0,25.6,67012.0,74.7,5.3,3.4,15962.0,43.6,7.4,35.9,8.6,2.9,0.0,20.5246766957,51.0,5.98351734936,3413.13451218,0.033430104689,0.839271575614,451.556956161,100000.0,0.0,26.3193417788,60.897334389,5.19750153954,26.9305885458,9121.72256667,182000.0,24187.0854227,56835.0,0.0,7663.0
2128,34064.0,25654.0,2724.0,35699.0,37135.0,41587.0,5577.0,15648.0,22486.0,6999.0,1932.0,11874.0,1061.0,403.0,32.0,49549.0,75.3,8.0,13.4,15648.0,31.1,8.6,52.8,4.7,1.8,0.0,21.1793533848,51.0,6.5121229887,3364.22120135,0.0849440929184,0.923983704603,515.986137955,83955.0,0.0,32.6718656496,63.5867209847,5.14518505677,20.0381381642,8205.29533034,127000.0,22411.2854295,57685.0,0.0,-1436.0
2129,14027.0,10528.0,720.0,87480.0,72757.0,16936.0,397.0,7600.0,9427.0,4314.0,906.0,2452.0,1200.0,384.0,28.2,89105.0,75.1,5.1,2.3,7600.0,45.8,9.6,26.0,12.7,4.1,0.0,20.7365133001,51.0,5.76449759666,3431.39758752,0.0235747121921,1.52449805509,180.320877542,14805.75,0.0,25.490757927,63.1409374877,2.54606891674,28.7493615182,9821.07266306,159000.0,25938.5092924,25451.0,0.0,14723.0
2130,31857.0,24600.0,1672.0,61765.0,51545.0,35923.0,1441.0,16854.0,22479.0,8197.0,1475.0,9389.0,1271.0,851.0,29.5,74198.0,77.2,5.2,4.0,16854.0,36.5,6.6,41.8,5.7,3.8,0.0,22.2729511694,57.0,6.70705643898,3223.86262266,0.0989023775356,3.28317108172,154.640260495,20952.21,0.0,21.9681293876,71.2000155141,3.39176977078,17.8470309894,8690.77349871,120000.0,22572.7029438,51566.0,0.0,10220.0
2131,24383.0,17338.0,1827.0,51222.0,51698.0,29763.0,1311.0,13278.0,15162.0,8332.0,1587.0,4087.0,272.0,437.0,33.1,61099.0,71.1,7.5,4.4,13278.0,55.0,10.5,27.0,1.8,2.9,0.0,21.2539154075,57.0,5.93348388179,3378.77504383,0.0925907685034,1.41053170741,245.794695386,51363.5,0.0,23.2840322295,63.3557258525,5.05309194066,22.1823841138,8340.53286532,150000.0,23171.6475247,50761.0,0.0,-476.0
2132,22575.0,15942.0,1022.0,75642.0,57747.0,26619.0,875.0,11664.0,14477.0,10107.0,1234.0,2233.0,279.0,509.0,31.7,82421.0,70.6,4.5,3.3,11664.0,69.8,8.5,15.4,1.9,3.5,0.0,20.9032733874,51.0,5.86812372138,3467.53654432,0.0813146498742,1.35776554906,86.4881911577,11579.87,0.0,22.2058835877,61.9844556646,5.74875664227,23.5850305403,8782.17001235,191000.0,24357.860101,52881.0,0.0,17895.0
2134,19552.0,13877.0,1033.0,41237.0,41409.0,20368.0,1735.0,9420.0,12617.0,3361.0,793.0,5211.0,2129.0,556.0,31.5,37638.0,71.0,5.3,8.5,9420.0,26.6,6.3,41.3,16.9,4.4,0.0,21.8626541637,51.0,6.24188725991,3186.77504842,0.0254816022832,1.25369483233,74.4805698473,5811.64,0.0,24.1947533381,70.2884517378,4.42870247681,17.4956681276,8978.35896384,108000.0,21878.8604627,19622.0,0.0,-172.0
2135,35762.0,24734.0,1250.0,49971.0,48016.0,38537.0,1507.0,19835.0,22976.0,10598.0,1359.0,7844.0,1467.0,1017.0,30.5,50291.0,69.2,3.5,3.9,19835.0,46.1,5.9,34.1,6.4,4.4,0.0,22.196333091,51.0,6.00034429691,3225.8492852,0.0759227849124,1.38276391245,413.16831635,100000.0,0.0,24.5693409256,71.3964946289,4.187060819,18.0130845651,8098.67441599,112000.0,22118.8756966,61905.0,0.0,1955.0
2136,23552.0,17395.0,1778.0,44591.0,42341.0,29018.0,935.0,12694.0,15033.0,9361.0,1621.0,3163.0,409.0,411.0,31.0,57080.0,73.9,7.5,3.2,12694.0,62.3,10.8,21.0,2.7,2.7,0.0,20.1113161249,51.0,5.88895494442,3455.07979685,0.0779897662209,0.673375054688,234.053711352,48089.0,0.0,25.0774775066,57.8208518004,6.25439881303,25.175476974,9511.63659906,127000.0,24006.7527724,52571.0,0.0,2250.0
2138,32253.0,19752.0,1157.0,72134.0,58223.0,35401.0,567.0,16991.0,18185.0,5634.0,725.0,3799.0,5075.0,1731.0,23.3,73835.0,61.2,3.6,1.6,16991.0,31.0,4.0,20.9,27.9,9.5,0.0,22.0508512899,58.0,7.35791970574,3238.48327944,0.0158274357293,4.73240328306,100.796362742,15173.43,0.0,20.0137040722,74.8863816221,2.64092070455,15.6895109322,10349.6234604,182000.0,24362.696995,44227.0,0.0,13911.0
2139,31929.0,23048.0,1208.0,55711.0,51974.0,35808.0,1585.0,16388.0,21202.0,5095.0,1013.0,5911.0,5560.0,1346.0,23.7,70508.0,72.2,3.8,4.4,16388.0,24.0,4.8,27.9,26.2,6.3,0.0,22.4344992594,58.0,6.76713832834,3177.38407201,0.0455736584254,3.36789335764,52.7532696578,4205.37,0.0,19.0389488436,75.659109035,2.59769853025,15.1600774752,8708.80675438,133000.0,22672.3253959,43885.0,0.0,3737.0
2140,15326.0,11415.0,647.0,75210.0,58000.0,17822.0,784.0,8274.0,10501.0,4082.0,416.0,3672.0,1072.0,601.0,30.2,73894.0,74.5,4.2,4.4,8274.0,38.9,4.0,35.0,10.2,5.7,0.0,22.6524581687,57.0,6.72980677002,3185.43936764,0.0221623019244,4.17020647878,301.406827584,48761.0,0.0,21.6542902523,75.366601411,2.29010453219,15.7019909135,8001.95801197,111000.0,22647.8779596,27073.0,0.0,17210.0
2141,11492.0,7832.0,451.0,61269.0,56096.0,12462.0,247.0,5770.0,7230.0,2257.0,353.0,1821.0,1831.0,241.0,23.9,63382.0,68.2,3.9,2.0,5770.0,31.2,4.9,25.2,25.3,3.3,0.0,22.2177129723,51.0,6.23441876193,3236.17296365,0.114926016377,2.28415457549,38.9379250225,2379.23,0.0,18.5733788249,72.0657951444,2.75822439305,19.9181152133,9594.03840736,135000.0,23271.9436863,13922.0,0.0,5173.0
2142,2540.0,1408.0,20.0,96094.0,79000.0,2689.0,76.0,1038.0,1276.0,382.0,49.0,279.0,487.0,62.0,20.5,89792.0,55.4,0.8,2.8,1038.0,29.9,3.8,21.9,38.2,4.9,0.0,21.3248882265,51.0,7.83888213403,3345.95131644,0.0496770988574,4.96770988574,41.5510018045,1154.47,0.0,17.7142970691,68.9021361153,2.13611525087,21.261798311,13290.5881875,102000.0,27082.9607551,2013.0,0.0,17094.0
2143,22344.0,17583.0,1303.0,51191.0,47506.0,24852.0,1452.0,11470.0,15818.0,6050.0,1236.0,4868.0,1977.0,509.0,29.6,66858.0,78.7,5.8,5.8,11470.0,38.2,7.8,30.8,12.5,3.2,0.0,21.2737367197,58.0,7.65058217047,3159.78607574,0.0839388924863,1.98095786268,75.4343659101,7722.15,0.0,21.7092750078,68.3286567379,5.14665323644,15.5382881262,8336.24705941,92000.0,21097.7288534,41697.0,0.0,3685.0
2144,21952.0,16853.0,1113.0,54646.0,50692.0,24392.0,950.0,11689.0,15496.0,5902.0,900.0,5903.0,1404.0,531.0,29.6,74636.0,76.8,5.1,3.9,11689.0,38.1,5.8,38.1,9.1,3.4,0.0,22.5980649725,57.0,6.22500470981,3177.88612136,0.146516445208,2.27858333754,103.561199935,14600.0,0.0,21.1175221038,76.2264436922,3.18546961047,15.7479917142,7523.54961957,168000.0,21838.099328,39586.0,0.0,3954.0
2145,20176.0,15010.0,1120.0,41704.0,39954.0,24071.0,1783.0,10068.0,13654.0,7131.0,1910.0,3235.0,714.0,252.0,26.1,53512.0,74.4,5.6,7.4,10068.0,52.2,14.0,23.7,5.2,1.8,0.0,21.3828564063,51.0,6.18088055407,3288.70069606,0.164990977056,1.02088167053,184.185559676,26886.67,0.0,24.5134923949,64.7177107502,6.17427171952,19.7241557102,8323.91683282,199000.0,22061.8973962,38790.0,0.0,1750.0
2148,48966.0,35423.0,4167.0,45625.0,42172.0,59211.0,4437.0,25635.0,30175.0,16241.0,3445.0,8480.0,748.0,670.0,33.4,54229.0,72.3,8.5,7.5,25635.0,53.8,11.4,28.1,2.5,2.2,0.0,20.669856413,51.0,5.98052508158,3407.83245607,0.194480996981,0.592151095286,353.79803257,100001.0,0.0,24.144586365,60.6742007895,5.80830559641,21.8718554068,8778.59797245,93000.0,23207.6882886,103352.0,0.0,3453.0
2149,34065.0,24740.0,2207.0,39805.0,39136.0,41415.0,4960.0,17133.0,21959.0,12564.0,2413.0,4977.0,905.0,306.0,30.3,49702.0,72.6,6.5,12.0,17133.0,57.2,11.0,22.7,4.1,1.4,0.0,20.0441671015,51.0,6.33746457302,3414.30393692,0.110164086508,0.431959181307,131.599462706,20210.0,0.0,23.8915231634,57.1679132603,7.51290079434,22.3604105062,9214.76740123,193000.0,23011.4947527,68988.0,0.0,669.0
2150,27035.0,18734.0,2172.0,34586.0,35959.0,35073.0,3690.0,13530.0,16207.0,7970.0,2480.0,3731.0,1322.0,316.0,29.2,43919.0,69.3,8.0,10.5,13530.0,49.2,15.3,23.0,8.2,1.9,0.0,19.3297015515,51.0,7.18159257862,3314.90018777,0.358236979939,0.316236782291,103.444792248,8777.2,0.0,25.0235186283,52.4730704615,6.67309022631,22.8678723194,9856.58285809,124000.0,22333.4568633,40476.0,0.0,-1373.0
2151,42107.0,28334.0,2901.0,43619.0,38216.0,51453.0,4588.0,20581.0,24694.0,14292.0,2635.0,6523.0,523.0,343.0,30.1,49933.0,67.3,6.9,8.9,20581.0,57.9,10.7,26.4,2.1,1.4,0.0,20.1321120538,51.0,6.0330340788,3448.09992715,0.189184743014,0.374844304482,144.867695066,31158.8,0.0,24.020582595,60.1254964631,7.26774928909,21.7750464149,9685.84203897,217000.0,23668.1276586,85102.0,0.0,5403.0
2152,14761.0,10084.0,838.0,63764.0,52099.0,17495.0,626.0,7805.0,9003.0,6070.0,788.0,1651.0,157.0,172.0,30.1,62000.0,68.3,5.7,3.6,7805.0,67.4,8.8,18.3,1.7,1.9,0.0,20.3857437826,51.0,5.7620003973,3483.61120528,0.0677986994977,0.579370704798,709.93683003,124163.0,0.0,26.8913753891,59.9617861876,8.54571789577,23.0947024562,9219.44668433,115000.0,24041.7270178,32449.0,0.0,11665.0
2155,51170.0,35366.0,2501.0,60206.0,50236.0,58114.0,2127.0,27250.0,31867.0,19878.0,2808.0,5193.0,2210.0,996.0,28.2,72800.0,69.1,4.9,3.7,27250.0,62.4,8.8,16.3,6.9,3.1,0.0,20.4530427667,51.0,6.38019923891,3426.37064473,0.129204530772,1.0879021491,153.222466481,33774.5,0.0,22.8335626857,62.8493905853,6.42491063353,20.3988113183,9460.13194719,148000.0,23859.2359705,116095.0,0.0,9970.0
2163,1771.0,628.0,54.0,43000.0,85208.0,1842.0,47.0,1025.0,558.0,48.0,0.0,130.0,323.0,35.0,18.3,43889.0,35.5,3.0,2.6,1025.0,8.6,0.0,23.3,57.9,6.3,14.0,23.0573248408,50.0,4.98361679781,3245.85987261,0.0,0.636942675159,18.9111551852,112.01,0.0,12.4392356688,80.8917197452,0.0,18.4713375796,13191.6549968,90000.0,26923.566879,157.0,0.0,-42208.0
2169,46175.0,32912.0,3363.0,54426.0,46581.0,53687.0,2310.0,23814.0,28912.0,19114.0,2262.0,6263.0,520.0,505.0,32.0,58530.0,71.3,7.3,4.3,23814.0,66.1,7.8,21.7,1.8,1.7,0.0,20.2425476534,51.0,6.05982507888,3472.99979637,0.15847579924,0.665775424742,452.310128994,140585.0,0.0,25.5123571283,59.1247532116,7.9175925844,22.1618223832,9144.11728572,207000.0,23859.1690202,112951.0,0.0,7845.0
2170,17224.0,12044.0,957.0,44941.0,43793.0,19911.0,1041.0,9074.0,10808.0,5308.0,835.0,3615.0,550.0,413.0,32.0,62509.0,69.9,5.6,5.2,9074.0,49.1,7.7,33.4,5.1,3.8,0.0,21.0777684614,51.0,5.46235318229,3459.52566329,0.107803797089,0.742648379948,154.775157775,26402.73,0.0,22.4623618015,61.3014313949,5.39917350422,22.9412469306,7756.36253153,129000.0,23609.840091,33394.0,0.0,1148.0
2171,15626.0,10672.0,872.0,55114.0,53363.0,17994.0,525.0,8088.0,9626.0,5326.0,951.0,2708.0,193.0,329.0,33.8,66291.0,68.3,5.6,2.9,8088.0,55.3,9.9,28.1,2.0,3.4,0.0,20.9505391467,51.0,5.65550861942,3478.40482888,0.0615330520394,0.773558368495,72.945462327,6754.69,0.0,23.0443052625,61.8319268636,5.92768401313,23.4733942804,9404.45934732,127000.0,24559.9214721,34128.0,0.0,1751.0
2176,21890.0,15700.0,864.0,74321.0,56675.0,26770.0,674.0,11203.0,14476.0,9204.0,1190.0,3005.0,307.0,580.0,31.1,86264.0,71.7,3.9,2.5,11203.0,63.6,8.2,20.8,2.1,4.0,0.0,20.4791208425,54.0,6.04514523788,3463.56062121,0.178297673799,1.13977204559,418.126960252,100999.0,0.0,24.0314812038,61.2877424515,6.93194694394,21.9872692128,9056.81888083,150000.0,24363.5939479,60012.0,0.0,17646.0
2180,17757.0,12356.0,896.0,72959.0,53586.0,21250.0,558.0,9425.0,11114.0,9470.0,578.0,543.0,149.0,309.0,24.1,72938.0,69.6,5.0,2.6,9425.0,85.2,5.2,4.9,1.3,2.8,0.0,18.5802627697,51.0,7.86402408478,3274.60645296,0.0728951524724,0.605724005068,584.974652474,138276.0,0.0,29.2364652793,55.1833660204,7.69564538244,20.3203915511,11073.9530534,200000.0,22836.8016384,57617.0,0.0,19373.0
2184,28702.0,19852.0,1494.0,66757.0,53909.0,35175.0,734.0,15432.0,17947.0,13505.0,1371.0,2392.0,154.0,373.0,29.9,85208.0,69.2,5.2,2.1,15432.0,75.2,7.6,13.3,0.9,2.1,0.0,17.5288935468,57.0,8.11481522705,3272.65048614,0.102727999087,0.635045812537,273.186571599,66762.0,0.0,29.7331644374,47.4375071339,9.78302601405,21.9900177439,11770.7197952,202000.0,22746.5108798,96371.0,0.0,12848.0
2186,21045.0,13920.0,905.0,86963.0,64474.0,26808.0,462.0,11350.0,12734.0,9246.0,1002.0,1174.0,531.0,609.0,29.4,107577.0,66.1,4.3,1.7,11350.0,72.6,7.9,9.2,4.2,4.8,0.0,19.9508163335,58.0,6.01620248266,3604.73677065,0.0424289738977,1.82953735447,481.070869902,109005.0,0.0,26.3067528258,58.1904891212,6.03679440616,26.5367774346,11398.6674009,361000.0,27143.2402159,58922.0,0.0,22489.0
2188,11679.0,8287.0,834.0,55901.0,51856.0,13932.0,590.0,6214.0,7352.0,5435.0,842.0,684.0,178.0,174.0,31.0,64327.0,71.0,7.1,4.2,6214.0,73.9,11.5,9.3,2.4,2.4,0.0,19.8762000549,57.0,6.10933383515,3533.44610039,0.0944805095852,0.569930815885,472.382705131,84040.0,0.0,27.0226296059,55.7374051385,10.2861845113,22.818566944,8589.29097234,112000.0,23618.5120844,32811.0,0.0,4045.0
2189,12129.0,8664.0,783.0,55906.0,50092.0,14653.0,783.0,6335.0,7688.0,6174.0,465.0,628.0,186.0,104.0,30.2,63384.0,71.4,6.5,5.3,6335.0,80.3,6.0,8.2,2.4,1.4,0.0,18.8445370699,51.0,6.87555278756,3534.07827835,0.097552323519,0.555752630957,141.288815314,23514.14,0.0,25.3444652359,49.5890977888,12.1851720468,23.3209175831,8924.56781151,95000.0,23233.800402,33828.0,0.0,5814.0
2190,13060.0,9598.0,790.0,73489.0,53641.0,16125.0,293.0,6875.0,8524.0,6597.0,704.0,805.0,214.0,161.0,30.7,78532.0,73.5,6.0,1.8,6875.0,77.4,8.3,9.4,2.5,1.9,0.0,19.5526178828,51.0,6.31714584749,3563.4329135,0.158738419902,0.77547621526,67.4175480091,4042.94,0.0,24.4124638285,54.5123347559,10.9711668575,24.1516602477,8746.99634325,93000.0,24266.6024774,38428.0,0.0,19848.0
2191,7050.0,4861.0,408.0,60318.0,49731.0,8744.0,213.0,3865.0,4286.0,3508.0,252.0,322.0,13.0,165.0,30.1,65119.0,69.0,5.8,2.4,3865.0,81.8,5.9,7.5,0.3,3.8,0.0,19.886006471,51.0,6.11843629164,3539.37485556,0.121331176335,0.675987982436,72.3527984396,4968.0,0.0,23.2378651491,53.541714814,13.1153223943,22.9373700023,8067.40062755,94000.0,23257.9154148,17308.0,0.0,10587.0
2199,1243.0,709.0,7.0,162361.0,59400.0,1290.0,38.0,637.0,702.0,257.0,20.0,210.0,182.0,9.0,26.2,107159.0,57.0,0.6,2.9,637.0,36.6,2.8,29.9,25.9,1.3,0.0,16.2314578005,47.0,8.28842320371,3665.08951407,0.0,1.27877237852,26.5325775877,258.07,0.0,22.0621867008,46.0358056266,4.85933503836,22.378516624,18656.2359849,182000.0,31195.6521739,782.0,0.0,102961.0
